url,relations,start_date_to,start_date_from,start_date_sort,comments,alternative_names,external_links,review,start,name,sde_dge_ref,original_language,isExtant,subject_vocab
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/6974/,"[{'id': 4549, 'label': 'abhidharmakośabhāṣya (6974) commentary on abhidharmakośakārikā (3761)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/6974/', 'label': 'abhidharmakośabhāṣya (6974)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/3761/', 'label': 'abhidharmakośakārikā (3761)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 4619, 'label': 'tattvārthā abhidharmakośaṭīkā (7000) commentary on abhidharmakośabhāṣya (6974)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/7000/', 'label': 'tattvārthā abhidharmakośaṭīkā (7000)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/6974/', 'label': 'abhidharmakośabhāṣya (6974)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 4548, 'label': 'vasubandhu (3758) author of abhidharmakośabhāṣya (6974)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.person/3758/', 'label': 'vasubandhu (3758)', 'content_type_key': 'apis_ontology.person', 'content_type_name': 'person'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/6974/', 'label': 'abhidharmakośabhāṣya (6974)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 4610, 'label': 'abhidharmakośaśāstrakārikābhāṣya (6994) commentary on abhidharmakośabhāṣya (6974)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/6994/', 'label': 'abhidharmakośaśāstrakārikābhāṣya (6994)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/6974/', 'label': 'abhidharmakośabhāṣya (6974)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 4559, 'label': 'abhidharmakośaṭīkālakṣaṇānusāriṇī (6977) commentary on abhidharmakośabhāṣya (6974)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/6977/', 'label': 'abhidharmakośaṭīkālakṣaṇānusāriṇī (6977)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/6974/', 'label': 'abhidharmakośabhāṣya (6974)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}]",,,,,"abhidharmakośabhāṣya
chos mngon pa'i mdzod kyi bshad pa
mdzod rang 'grel",http://purl.rkts.eu/resource/WTT3428,True,,abhidharmakośabhāṣya,D4090,Sanskrit,True,['https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.subject/17/']
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/3761/,"[{'id': 4577, 'label': 'chos mngon pa mdzod kyi bsdus don (1) (5913) commentary on abhidharmakośakārikā (3761)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/5913/', 'label': 'chos mngon pa mdzod kyi bsdus don (1) (5913)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/3761/', 'label': 'abhidharmakośakārikā (3761)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 1043, 'label': 'chos mngon pa mdzod kyi rnam bshad slob ma la phan pa (5281) commentary on abhidharmakośakārikā (3761)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/5281/', 'label': 'chos mngon pa mdzod kyi rnam bshad slob ma la phan pa (5281)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/3761/', 'label': 'abhidharmakośakārikā (3761)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 4612, 'label': 'sphuṭārthā abhidharmakośavyākhyā (6996) commentary on abhidharmakośakārikā (3761)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/6996/', 'label': 'sphuṭārthā abhidharmakośavyākhyā (6996)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/3761/', 'label': 'abhidharmakośakārikā (3761)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 4628, 'label': ""dam pa'i chos mngon pa'i don rnam par bsdu ba (7004) commentary on abhidharmakośakārikā (3761)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/7004/', 'label': ""dam pa'i chos mngon pa'i don rnam par bsdu ba (7004)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/3761/', 'label': 'abhidharmakośakārikā (3761)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': 'BUDA', 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 1047, 'label': 'chos mngon pa mdzod kyi don bsdus te bstan pa (5286) commentary on abhidharmakośakārikā (3761)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/5286/', 'label': 'chos mngon pa mdzod kyi don bsdus te bstan pa (5286)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/3761/', 'label': 'abhidharmakośakārikā (3761)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 4634, 'label': ""mngon pa mdzod kyi 'grel chen grub bde'i dpyid 'jo (7005) commentary on abhidharmakośakārikā (3761)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/7005/', 'label': ""mngon pa mdzod kyi 'grel chen grub bde'i dpyid 'jo (7005)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/3761/', 'label': 'abhidharmakośakārikā (3761)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 4607, 'label': 'chos mngon pa mdzod kyi bsdus don (6991) commentary on abhidharmakośakārikā (3761)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/6991/', 'label': 'chos mngon pa mdzod kyi bsdus don (6991)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/3761/', 'label': 'abhidharmakośakārikā (3761)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 2438, 'label': ""chos mngon pa mdzod kyi 'grel bshad (6105) commentary on abhidharmakośakārikā (3761)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/6105/', 'label': ""chos mngon pa mdzod kyi 'grel bshad (6105)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/3761/', 'label': 'abhidharmakośakārikā (3761)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 1045, 'label': 'chos mngon pa mdzod kyi rnam bshad gzhung don gsal byed legs bshad snang ba (5283) commentary on abhidharmakośakārikā (3761)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/5283/', 'label': 'chos mngon pa mdzod kyi rnam bshad gzhung don gsal byed legs bshad snang ba (5283)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/3761/', 'label': 'abhidharmakośakārikā (3761)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 4573, 'label': ""chos mngon gsal byed rigs pa'i rgya mtsho (4760) commentary on abhidharmakośakārikā (3761)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/4760/', 'label': ""chos mngon gsal byed rigs pa'i rgya mtsho (4760)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/3761/', 'label': 'abhidharmakośakārikā (3761)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 1183, 'label': ""chos mngon pa'i mdzod kyi sbyor ba'i Ti ka mkhas pa'i yid 'phrog (5497) commentary on abhidharmakośakārikā (3761)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/5497/', 'label': ""chos mngon pa'i mdzod kyi sbyor ba'i Ti ka mkhas pa'i yid 'phrog (5497)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/3761/', 'label': 'abhidharmakośakārikā (3761)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 1181, 'label': ""mngon pa mdzod kyi rnam bshad sde bdun gsal ba'i sgron me (5495) commentary on abhidharmakośakārikā (3761)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/5495/', 'label': ""mngon pa mdzod kyi rnam bshad sde bdun gsal ba'i sgron me (5495)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/3761/', 'label': 'abhidharmakośakārikā (3761)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 1974, 'label': ""chos mngon gsal ba'i rgyan (4763) commentary on abhidharmakośakārikā (3761)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/4763/', 'label': ""chos mngon gsal ba'i rgyan (4763)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/3761/', 'label': 'abhidharmakośakārikā (3761)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 4614, 'label': 'abhidharmakośaṭīkopayikā (6998) commentary on abhidharmakośakārikā (3761)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/6998/', 'label': 'abhidharmakośaṭīkopayikā (6998)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/3761/', 'label': 'abhidharmakośakārikā (3761)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 1041, 'label': ""chos mngon pa'i gsal byed legs bshad rgya mtsho (5279) commentary on abhidharmakośakārikā (3761)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/5279/', 'label': ""chos mngon pa'i gsal byed legs bshad rgya mtsho (5279)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/3761/', 'label': 'abhidharmakośakārikā (3761)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 4616, 'label': 'abhidharmakośavṛttimarmapradīpa (6999) commentary on abhidharmakośakārikā (3761)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/6999/', 'label': 'abhidharmakośavṛttimarmapradīpa (6999)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/3761/', 'label': 'abhidharmakośakārikā (3761)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 4639, 'label': 'mngon pa mdzod kyi rnam bshad shes bya rab gsal (7008) commentary on abhidharmakośakārikā (3761)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/7008/', 'label': 'mngon pa mdzod kyi rnam bshad shes bya rab gsal (7008)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/3761/', 'label': 'abhidharmakośakārikā (3761)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 1039, 'label': ""chos mngon pa'i mdzod kyi tshig le'ur byas pa'i 'grel pa mngon pa'i rgyan (5277) commentary on abhidharmakośakārikā (3761)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/5277/', 'label': ""chos mngon pa'i mdzod kyi tshig le'ur byas pa'i 'grel pa mngon pa'i rgyan (5277)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/3761/', 'label': 'abhidharmakośakārikā (3761)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 1179, 'label': ""chos mngon pa'i mdzod kyi rnam par bshad pa gzhung don gsal ba'i man ngag (5493) commentary on abhidharmakośakārikā (3761)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/5493/', 'label': ""chos mngon pa'i mdzod kyi rnam par bshad pa gzhung don gsal ba'i man ngag (5493)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/3761/', 'label': 'abhidharmakośakārikā (3761)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 4558, 'label': 'abhidharmakośaṭīkālakṣaṇānusāriṇī (6977) commentary on abhidharmakośakārikā (3761)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/6977/', 'label': 'abhidharmakośaṭīkālakṣaṇānusāriṇī (6977)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/3761/', 'label': 'abhidharmakośakārikā (3761)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 776, 'label': 'chos mngon pa mdzod kyi bsdus don (2) (4829) commentary on abhidharmakośakārikā (3761)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/4829/', 'label': 'chos mngon pa mdzod kyi bsdus don (2) (4829)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/3761/', 'label': 'abhidharmakośakārikā (3761)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': 'ex49032024-11-137-03-09', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 4549, 'label': 'abhidharmakośabhāṣya (6974) commentary on abhidharmakośakārikā (3761)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/6974/', 'label': 'abhidharmakośabhāṣya (6974)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/3761/', 'label': 'abhidharmakośakārikā (3761)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 1206, 'label': 'vasubandhu (3758) author of abhidharmakośakārikā (3761)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.person/3758/', 'label': 'vasubandhu (3758)', 'content_type_key': 'apis_ontology.person', 'content_type_name': 'person'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/3761/', 'label': 'abhidharmakośakārikā (3761)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 1185, 'label': ""dam pa'i chos mdzod kyi dka' ba'i gnas kyi zin bris mkhas pa'i yid 'phrog (5499) commentary on abhidharmakośakārikā (3761)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/5499/', 'label': ""dam pa'i chos mdzod kyi dka' ba'i gnas kyi zin bris mkhas pa'i yid 'phrog (5499)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/3761/', 'label': 'abhidharmakośakārikā (3761)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}]",,,,,"abhidharmakośakārikā
chos mngon pa'i mdzod kyi tshig le'ur byas pa",http://purl.rkts.eu/resource/WTT3427,True,,abhidharmakośakārikā,D4089,Sanskrit,True,['https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.subject/17/']
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/6994/,"[{'id': 4610, 'label': 'abhidharmakośaśāstrakārikābhāṣya (6994) commentary on abhidharmakośabhāṣya (6974)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/6994/', 'label': 'abhidharmakośaśāstrakārikābhāṣya (6994)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/6974/', 'label': 'abhidharmakośabhāṣya (6974)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 4613, 'label': 'saṅghabhadra (6993) author of abhidharmakośaśāstrakārikābhāṣya (6994)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.person/6993/', 'label': 'saṅghabhadra (6993)', 'content_type_key': 'apis_ontology.person', 'content_type_name': 'person'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/6994/', 'label': 'abhidharmakośaśāstrakārikābhāṣya (6994)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}]",,,,,chos mngon pa mdzod kyi bstan bcos kyi tshig le'ur byas pa'i rnam par bshad pa,http://purl.rkts.eu/resource/WTT3429,True,,abhidharmakośaśāstrakārikābhāṣya,D4091,Sanskrit,True,['https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.subject/17/']
